free_memory_MB,allocated_memory_MB,max_memory_MB,total_memory_MB,milliseconds
82.0,155.0,2048.0,1975.0,1629409361367
82.0,155.0,2048.0,1975.0,1629409361367
82.0,155.0,2048.0,1975.0,1629409361367
82.0,155.0,2048.0,1975.0,1629409361367
82.0,155.0,2048.0,1975.0,1629409361368
82.0,155.0,2048.0,1975.0,1629409361368
82.0,155.0,2048.0,1975.0,1629409361368
82.0,155.0,2048.0,1975.0,1629409361368
82.0,155.0,2048.0,1975.0,1629409361368
82.0,155.0,2048.0,1975.0,1629409361368
82.0,155.0,2048.0,1975.0,1629409361369
82.0,155.0,2048.0,1975.0,1629409361369
82.0,155.0,2048.0,1975.0,1629409361369
82.0,155.0,2048.0,1975.0,1629409361369
82.0,155.0,2048.0,1975.0,1629409361369
82.0,155.0,2048.0,1975.0,1629409361370
82.0,155.0,2048.0,1975.0,1629409361370
82.0,155.0,2048.0,1975.0,1629409361370
82.0,155.0,2048.0,1975.0,1629409361370
82.0,155.0,2048.0,1975.0,1629409361370
82.0,155.0,2048.0,1975.0,1629409361370
82.0,155.0,2048.0,1975.0,1629409361370
82.0,155.0,2048.0,1975.0,1629409361371
82.0,155.0,2048.0,1975.0,1629409361371
82.0,155.0,2048.0,1975.0,1629409361371
82.0,155.0,2048.0,1975.0,1629409361371
82.0,155.0,2048.0,1975.0,1629409361371
82.0,155.0,2048.0,1975.0,1629409361371
82.0,155.0,2048.0,1975.0,1629409361371
82.0,155.0,2048.0,1975.0,1629409361372
82.0,155.0,2048.0,1975.0,1629409361372
82.0,155.0,2048.0,1975.0,1629409361372
82.0,155.0,2048.0,1975.0,1629409361372
81.0,155.0,2048.0,1974.0,1629409361372
81.0,155.0,2048.0,1974.0,1629409361372
81.0,155.0,2048.0,1974.0,1629409361372
81.0,155.0,2048.0,1974.0,1629409361373
81.0,155.0,2048.0,1974.0,1629409361373
81.0,155.0,2048.0,1974.0,1629409361373
81.0,155.0,2048.0,1974.0,1629409361373
81.0,155.0,2048.0,1974.0,1629409361373
81.0,155.0,2048.0,1974.0,1629409361373
81.0,155.0,2048.0,1974.0,1629409361374
81.0,155.0,2048.0,1974.0,1629409361374
81.0,155.0,2048.0,1974.0,1629409361374
81.0,155.0,2048.0,1974.0,1629409361375
81.0,155.0,2048.0,1974.0,1629409361375
81.0,155.0,2048.0,1974.0,1629409361375
81.0,155.0,2048.0,1974.0,1629409361375
81.0,155.0,2048.0,1974.0,1629409361375
81.0,155.0,2048.0,1974.0,1629409361376
81.0,155.0,2048.0,1974.0,1629409361376
81.0,155.0,2048.0,1974.0,1629409361376
81.0,155.0,2048.0,1974.0,1629409361376
81.0,155.0,2048.0,1974.0,1629409361376
81.0,155.0,2048.0,1974.0,1629409361376
81.0,155.0,2048.0,1974.0,1629409361376
81.0,155.0,2048.0,1974.0,1629409361377
81.0,155.0,2048.0,1974.0,1629409361377
81.0,155.0,2048.0,1974.0,1629409361377
81.0,155.0,2048.0,1974.0,1629409361377
81.0,155.0,2048.0,1974.0,1629409361377
81.0,155.0,2048.0,1974.0,1629409361377
81.0,155.0,2048.0,1974.0,1629409361391
81.0,155.0,2048.0,1974.0,1629409361391
81.0,155.0,2048.0,1974.0,1629409361391
81.0,155.0,2048.0,1974.0,1629409361392
81.0,155.0,2048.0,1974.0,1629409361392
81.0,155.0,2048.0,1974.0,1629409361392
81.0,155.0,2048.0,1974.0,1629409361392
