allocated_memory_MB,total_memory_MB,milliseconds
62.0,936.0,1629822004694
62.0,936.0,1629822004694
62.0,936.0,1629822004694
62.0,936.0,1629822004695
62.0,936.0,1629822004695
62.0,936.0,1629822004695
62.0,936.0,1629822004695
62.0,936.0,1629822004696
62.0,936.0,1629822004696
62.0,936.0,1629822004696
62.0,936.0,1629822004696
62.0,936.0,1629822004697
62.0,936.0,1629822004698
62.0,936.0,1629822004699
62.0,936.0,1629822004700
62.0,936.0,1629822004709
62.0,936.0,1629822004710
62.0,936.0,1629822004710
62.0,936.0,1629822004711
62.0,936.0,1629822004711
62.0,936.0,1629822004711
62.0,936.0,1629822004711
62.0,936.0,1629822004711
62.0,936.0,1629822004711
62.0,936.0,1629822004711
62.0,936.0,1629822004711
62.0,936.0,1629822004711
62.0,936.0,1629822004712
62.0,936.0,1629822004712
62.0,936.0,1629822004712
62.0,936.0,1629822004712
62.0,936.0,1629822004712
62.0,936.0,1629822004713
62.0,936.0,1629822004714
62.0,936.0,1629822004714
62.0,936.0,1629822004714
62.0,935.0,1629822004715
62.0,935.0,1629822004715
62.0,935.0,1629822004715
62.0,935.0,1629822004715
62.0,935.0,1629822004716
62.0,935.0,1629822004716
62.0,935.0,1629822004716
62.0,935.0,1629822004716
62.0,935.0,1629822004716
62.0,935.0,1629822004717
62.0,935.0,1629822004717
62.0,935.0,1629822004717
62.0,935.0,1629822004718
62.0,935.0,1629822004718
62.0,935.0,1629822004718
62.0,935.0,1629822004718
62.0,935.0,1629822004719
62.0,935.0,1629822004719
62.0,935.0,1629822004720
62.0,935.0,1629822004720
62.0,935.0,1629822004720
62.0,935.0,1629822004721
62.0,935.0,1629822004721
62.0,935.0,1629822004721
62.0,935.0,1629822004721
62.0,935.0,1629822004721
62.0,935.0,1629822004722
62.0,935.0,1629822004722
62.0,935.0,1629822004722
62.0,935.0,1629822004722
62.0,935.0,1629822004722
62.0,935.0,1629822004723
62.0,935.0,1629822004723
62.0,935.0,1629822004738
62.0,942.0,1629822004739
62.0,942.0,1629822004740
62.0,942.0,1629822004740
62.0,942.0,1629822004741
62.0,942.0,1629822004743
62.0,942.0,1629822004743
62.0,942.0,1629822004744
62.0,942.0,1629822004744
62.0,942.0,1629822004745
62.0,942.0,1629822004745
62.0,942.0,1629822004746
62.0,942.0,1629822004746
62.0,942.0,1629822004746
62.0,942.0,1629822004747
62.0,942.0,1629822004747
62.0,942.0,1629822004747
62.0,941.0,1629822004747
62.0,941.0,1629822004748
62.0,941.0,1629822004749
62.0,941.0,1629822004749
62.0,941.0,1629822004750
62.0,941.0,1629822004751
62.0,941.0,1629822004753
62.0,941.0,1629822004753
62.0,941.0,1629822004753
62.0,941.0,1629822004754
62.0,941.0,1629822004754
62.0,941.0,1629822004754
62.0,941.0,1629822004755
62.0,941.0,1629822004756
62.0,941.0,1629822004756
62.0,941.0,1629822004756
62.0,941.0,1629822004757
62.0,941.0,1629822004757
62.0,941.0,1629822004757
62.0,941.0,1629822004758
62.0,941.0,1629822004758
62.0,941.0,1629822004758
62.0,941.0,1629822004759
62.0,941.0,1629822004759
62.0,941.0,1629822004760
62.0,941.0,1629822004760
62.0,941.0,1629822004760
62.0,941.0,1629822004760
62.0,941.0,1629822004760
62.0,941.0,1629822004760
62.0,941.0,1629822004760
62.0,941.0,1629822004761
62.0,941.0,1629822004761
62.0,941.0,1629822004761
62.0,941.0,1629822004761
62.0,941.0,1629822004762
62.0,941.0,1629822004762
62.0,941.0,1629822004762
62.0,941.0,1629822004763
62.0,941.0,1629822004763
62.0,940.0,1629822004763
62.0,940.0,1629822004763
62.0,940.0,1629822004763
62.0,940.0,1629822004764
62.0,940.0,1629822004764
62.0,940.0,1629822004764
62.0,940.0,1629822004764
62.0,940.0,1629822004765
62.0,940.0,1629822004765
62.0,940.0,1629822004766
62.0,940.0,1629822004767
62.0,940.0,1629822004767
62.0,940.0,1629822004768
62.0,940.0,1629822004769
62.0,940.0,1629822004769
62.0,940.0,1629822004770
62.0,940.0,1629822004770
62.0,940.0,1629822004770
62.0,940.0,1629822004770
62.0,940.0,1629822004770
62.0,940.0,1629822004771
62.0,940.0,1629822004771
62.0,940.0,1629822004771
62.0,940.0,1629822004772
62.0,940.0,1629822004772
62.0,940.0,1629822004772
62.0,940.0,1629822004773
62.0,940.0,1629822004773
62.0,940.0,1629822004773
62.0,940.0,1629822004774
62.0,940.0,1629822004774
62.0,940.0,1629822004774
62.0,940.0,1629822004775
62.0,940.0,1629822004775
62.0,940.0,1629822004776
62.0,940.0,1629822004778
62.0,940.0,1629822004779
62.0,940.0,1629822004779
62.0,940.0,1629822004779
62.0,939.0,1629822004780
62.0,939.0,1629822004780
62.0,939.0,1629822004780
62.0,939.0,1629822004780
62.0,939.0,1629822004781
62.0,939.0,1629822004781
62.0,939.0,1629822004782
62.0,939.0,1629822004782
62.0,939.0,1629822004782
62.0,939.0,1629822004782
62.0,939.0,1629822004783
62.0,939.0,1629822004783
62.0,939.0,1629822004783
62.0,939.0,1629822004783
62.0,939.0,1629822004783
62.0,939.0,1629822004784
62.0,939.0,1629822004784
62.0,939.0,1629822004784
62.0,939.0,1629822004784
62.0,939.0,1629822004784
62.0,939.0,1629822004785
62.0,939.0,1629822004785
62.0,939.0,1629822004785
62.0,939.0,1629822004785
62.0,939.0,1629822004786
62.0,939.0,1629822004786
62.0,939.0,1629822004786
62.0,939.0,1629822004786
62.0,939.0,1629822004786
62.0,939.0,1629822004786
62.0,939.0,1629822004786
62.0,939.0,1629822004787
62.0,939.0,1629822004787
62.0,939.0,1629822004787
62.0,939.0,1629822004787
62.0,939.0,1629822004788
62.0,939.0,1629822004788
62.0,939.0,1629822004788
62.0,939.0,1629822004788
62.0,938.0,1629822004788
62.0,938.0,1629822004788
62.0,938.0,1629822004789
62.0,938.0,1629822004789
62.0,938.0,1629822004789
62.0,938.0,1629822004789
62.0,938.0,1629822004789
62.0,938.0,1629822004789
62.0,938.0,1629822004789
62.0,938.0,1629822004790
62.0,938.0,1629822004790
62.0,938.0,1629822004790
62.0,938.0,1629822004790
62.0,938.0,1629822004790
62.0,938.0,1629822004791
62.0,938.0,1629822004791
62.0,938.0,1629822004791
62.0,938.0,1629822004791
62.0,938.0,1629822004791
62.0,938.0,1629822004791
62.0,938.0,1629822004791
62.0,938.0,1629822004792
62.0,938.0,1629822004792
62.0,938.0,1629822004792
62.0,938.0,1629822004793
62.0,938.0,1629822004793
62.0,938.0,1629822004794
62.0,938.0,1629822004794
62.0,938.0,1629822004794
62.0,938.0,1629822004794
62.0,938.0,1629822004794
62.0,938.0,1629822004794
62.0,938.0,1629822004794
62.0,938.0,1629822004794
62.0,938.0,1629822004795
62.0,938.0,1629822004795
62.0,938.0,1629822004795
62.0,938.0,1629822004795
62.0,938.0,1629822004796
62.0,938.0,1629822004796
62.0,937.0,1629822004796
62.0,937.0,1629822004796
62.0,937.0,1629822004796
62.0,937.0,1629822004796
62.0,937.0,1629822004796
62.0,937.0,1629822004796
62.0,937.0,1629822004797
62.0,937.0,1629822004797
62.0,937.0,1629822004797
62.0,937.0,1629822004797
62.0,937.0,1629822004797
62.0,937.0,1629822004797
62.0,937.0,1629822004797
62.0,937.0,1629822004797
62.0,937.0,1629822004797
62.0,937.0,1629822004797
62.0,937.0,1629822004798
62.0,937.0,1629822004798
62.0,937.0,1629822004798
62.0,937.0,1629822004799
62.0,937.0,1629822004800
62.0,937.0,1629822004804
62.0,937.0,1629822004805
62.0,937.0,1629822004805
62.0,937.0,1629822004806
62.0,937.0,1629822004806
62.0,937.0,1629822004806
62.0,937.0,1629822004806
62.0,937.0,1629822004806
62.0,937.0,1629822004806
62.0,937.0,1629822004806
62.0,937.0,1629822004807
62.0,937.0,1629822004807
62.0,937.0,1629822004807
62.0,937.0,1629822004807
62.0,937.0,1629822004807
62.0,937.0,1629822004807
62.0,937.0,1629822004808
62.0,937.0,1629822004808
62.0,936.0,1629822004808
62.0,936.0,1629822004808
62.0,936.0,1629822004808
62.0,936.0,1629822004808
62.0,936.0,1629822004809
62.0,936.0,1629822004809
62.0,936.0,1629822004809
62.0,936.0,1629822004809
62.0,936.0,1629822004810
62.0,936.0,1629822004810
62.0,936.0,1629822004810
62.0,936.0,1629822004810
62.0,936.0,1629822004810
62.0,936.0,1629822004810
62.0,936.0,1629822004811
62.0,936.0,1629822004811
62.0,936.0,1629822004811
62.0,936.0,1629822004811
62.0,936.0,1629822004812
62.0,936.0,1629822004812
62.0,936.0,1629822004812
62.0,936.0,1629822004812
62.0,936.0,1629822004812
62.0,936.0,1629822004813
62.0,936.0,1629822004813
62.0,936.0,1629822004813
62.0,936.0,1629822004814
62.0,936.0,1629822004814
62.0,936.0,1629822004814
62.0,936.0,1629822004814
62.0,936.0,1629822004815
62.0,936.0,1629822004815
62.0,936.0,1629822004815
62.0,936.0,1629822004815
62.0,936.0,1629822004815
62.0,936.0,1629822004815
62.0,936.0,1629822004815
62.0,936.0,1629822004815
62.0,936.0,1629822004816
62.0,935.0,1629822004816
62.0,935.0,1629822004816
62.0,935.0,1629822004816
62.0,935.0,1629822004816
62.0,935.0,1629822004816
62.0,935.0,1629822004817
62.0,935.0,1629822004817
62.0,935.0,1629822004817
62.0,935.0,1629822004817
62.0,935.0,1629822004817
62.0,935.0,1629822004817
62.0,935.0,1629822004817
62.0,935.0,1629822004817
62.0,935.0,1629822004818
62.0,935.0,1629822004818
62.0,935.0,1629822004818
62.0,935.0,1629822004818
62.0,935.0,1629822004818
62.0,935.0,1629822004818
62.0,935.0,1629822004818
62.0,935.0,1629822004818
62.0,935.0,1629822004819
62.0,935.0,1629822004819
62.0,935.0,1629822004819
62.0,935.0,1629822004819
62.0,935.0,1629822004820
62.0,935.0,1629822004820
62.0,935.0,1629822004820
62.0,935.0,1629822004820
62.0,935.0,1629822004820
62.0,935.0,1629822004820
62.0,935.0,1629822004820
62.0,935.0,1629822004821
62.0,935.0,1629822004821
62.0,935.0,1629822004821
62.0,935.0,1629822004821
62.0,935.0,1629822004821
62.0,935.0,1629822004821
62.0,935.0,1629822004822
62.0,935.0,1629822004822
62.0,934.0,1629822004822
62.0,934.0,1629822004822
62.0,934.0,1629822004823
62.0,934.0,1629822004823
62.0,934.0,1629822004823
62.0,934.0,1629822004823
62.0,934.0,1629822004823
62.0,934.0,1629822004823
62.0,934.0,1629822004823
62.0,934.0,1629822004824
62.0,934.0,1629822004824
62.0,934.0,1629822004824
62.0,934.0,1629822004824
62.0,934.0,1629822004824
62.0,934.0,1629822004825
62.0,934.0,1629822004825
62.0,934.0,1629822004825
62.0,934.0,1629822004825
62.0,934.0,1629822004826
62.0,934.0,1629822004826
62.0,934.0,1629822004826
62.0,934.0,1629822004826
62.0,934.0,1629822004827
62.0,934.0,1629822004827
62.0,934.0,1629822004827
62.0,934.0,1629822004828
62.0,934.0,1629822004828
62.0,934.0,1629822004828
62.0,934.0,1629822004829
62.0,934.0,1629822004829
62.0,934.0,1629822004829
62.0,934.0,1629822004830
62.0,934.0,1629822004830
62.0,934.0,1629822004830
