allocated_memory_MB,total_memory_MB,milliseconds
90.0,932.0,1629818930235
90.0,927.0,1629818930245
90.0,922.0,1629818930257
90.0,918.0,1629818930267
90.0,913.0,1629818930278
90.0,908.0,1629818930288
90.0,903.0,1629818930298
90.0,898.0,1629818930309
90.0,893.0,1629818930319
90.0,941.0,1629818930332
90.0,937.0,1629818930343
90.0,932.0,1629818930354
90.0,927.0,1629818930365
90.0,922.0,1629818930376
90.0,918.0,1629818930390
90.0,913.0,1629818930401
90.0,908.0,1629818930412
90.0,902.0,1629818930423
90.0,897.0,1629818930435
90.0,892.0,1629818930446
90.0,940.0,1629818930459
90.0,935.0,1629818930470
90.0,930.0,1629818930481
90.0,925.0,1629818930492
90.0,920.0,1629818930502
90.0,915.0,1629818930513
90.0,910.0,1629818930523
90.0,906.0,1629818930535
90.0,901.0,1629818930545
90.0,896.0,1629818930557
90.0,891.0,1629818930568
90.0,939.0,1629818930580
90.0,935.0,1629818930590
90.0,930.0,1629818930601
90.0,925.0,1629818930611
90.0,921.0,1629818930621
90.0,916.0,1629818930633
90.0,911.0,1629818930644
90.0,906.0,1629818930655
90.0,901.0,1629818930666
90.0,896.0,1629818930676
90.0,892.0,1629818930687
90.0,940.0,1629818930699
90.0,934.0,1629818930710
90.0,929.0,1629818930721
90.0,924.0,1629818930733
90.0,920.0,1629818930744
90.0,915.0,1629818930755
90.0,910.0,1629818930766
90.0,905.0,1629818930777
90.0,900.0,1629818930787
90.0,895.0,1629818930798
90.0,890.0,1629818930809
90.0,938.0,1629818930820
90.0,934.0,1629818930831
90.0,929.0,1629818930843
90.0,924.0,1629818930854
90.0,919.0,1629818930866
90.0,914.0,1629818930876
90.0,909.0,1629818930886
90.0,905.0,1629818930897
90.0,900.0,1629818930907
90.0,895.0,1629818930918
90.0,890.0,1629818930928
90.0,939.0,1629818930941
90.0,934.0,1629818930952
90.0,929.0,1629818930962
90.0,924.0,1629818930973
90.0,919.0,1629818930984
90.0,915.0,1629818930994
90.0,910.0,1629818931005
90.0,905.0,1629818931016
90.0,900.0,1629818931026
90.0,895.0,1629818931038
90.0,891.0,1629818931048
