allocated_memory_MB,total_memory_MB,milliseconds
197.0,891.0,1629819268529
197.0,885.0,1629819268539
197.0,880.0,1629819268551
197.0,874.0,1629819268564
197.0,869.0,1629819268576
197.0,863.0,1629819268589
197.0,859.0,1629819268598
197.0,856.0,1629819268608
197.0,852.0,1629819268616
197.0,848.0,1629819268626
197.0,845.0,1629819268635
197.0,841.0,1629819268644
197.0,837.0,1629819268655
197.0,834.0,1629819268664
197.0,830.0,1629819268675
197.0,826.0,1629819268684
197.0,823.0,1629819268692
197.0,819.0,1629819268702
197.0,815.0,1629819268712
197.0,929.0,1629819268722
197.0,925.0,1629819268732
197.0,921.0,1629819268742
197.0,916.0,1629819268754
197.0,911.0,1629819268766
197.0,906.0,1629819268777
197.0,900.0,1629819268790
197.0,895.0,1629819268800
197.0,891.0,1629819268809
197.0,887.0,1629819268817
197.0,883.0,1629819268828
197.0,879.0,1629819268839
197.0,876.0,1629819268850
197.0,870.0,1629819268862
197.0,864.0,1629819268874
197.0,858.0,1629819268885
197.0,852.0,1629819268896
197.0,848.0,1629819268905
197.0,843.0,1629819268914
197.0,838.0,1629819268926
197.0,834.0,1629819268935
197.0,830.0,1629819268944
197.0,826.0,1629819268955
197.0,822.0,1629819268964
197.0,818.0,1629819268975
197.0,931.0,1629819268986
197.0,927.0,1629819268995
197.0,923.0,1629819269005
197.0,918.0,1629819269014
197.0,914.0,1629819269024
197.0,909.0,1629819269035
197.0,903.0,1629819269046
197.0,897.0,1629819269059
197.0,891.0,1629819269071
197.0,885.0,1629819269083
197.0,880.0,1629819269096
197.0,876.0,1629819269106
197.0,872.0,1629819269115
197.0,868.0,1629819269124
197.0,865.0,1629819269134
197.0,859.0,1629819269146
197.0,856.0,1629819269157
197.0,852.0,1629819269166
197.0,849.0,1629819269176
197.0,845.0,1629819269187
197.0,840.0,1629819269200
197.0,836.0,1629819269211
197.0,832.0,1629819269222
197.0,828.0,1629819269233
197.0,825.0,1629819269244
197.0,821.0,1629819269255
197.0,817.0,1629819269266
197.0,930.0,1629819269277
197.0,927.0,1629819269287
197.0,923.0,1629819269296
197.0,919.0,1629819269305
197.0,915.0,1629819269314
197.0,911.0,1629819269324
197.0,906.0,1629819269335
197.0,901.0,1629819269346
197.0,895.0,1629819269358
197.0,890.0,1629819269368
197.0,885.0,1629819269378
197.0,882.0,1629819269387
197.0,878.0,1629819269396
197.0,874.0,1629819269406
197.0,870.0,1629819269415
197.0,867.0,1629819269424
197.0,863.0,1629819269433
197.0,859.0,1629819269443
197.0,855.0,1629819269452
197.0,849.0,1629819269466
197.0,843.0,1629819269480
197.0,839.0,1629819269491
197.0,835.0,1629819269500
197.0,832.0,1629819269509
197.0,828.0,1629819269518
197.0,825.0,1629819269527
197.0,821.0,1629819269536
197.0,817.0,1629819269547
197.0,814.0,1629819269559
197.0,928.0,1629819269571
197.0,924.0,1629819269583
197.0,917.0,1629819269596
197.0,914.0,1629819269607
197.0,910.0,1629819269618
197.0,906.0,1629819269628
197.0,903.0,1629819269639
197.0,899.0,1629819269650
197.0,895.0,1629819269661
197.0,892.0,1629819269673
197.0,888.0,1629819269683
197.0,884.0,1629819269694
197.0,880.0,1629819269704
197.0,876.0,1629819269713
197.0,871.0,1629819269725
197.0,865.0,1629819269738
197.0,861.0,1629819269748
197.0,857.0,1629819269759
197.0,853.0,1629819269768
197.0,849.0,1629819269778
197.0,845.0,1629819269788
197.0,842.0,1629819269797
197.0,838.0,1629819269806
197.0,833.0,1629819269817
197.0,829.0,1629819269826
197.0,826.0,1629819269834
197.0,822.0,1629819269843
197.0,818.0,1629819269852
197.0,930.0,1629819269865
197.0,924.0,1629819269878
197.0,917.0,1629819269891
197.0,914.0,1629819269899
197.0,910.0,1629819269907
197.0,906.0,1629819269915
197.0,902.0,1629819269923
197.0,899.0,1629819269933
197.0,895.0,1629819269944
197.0,888.0,1629819269959
197.0,883.0,1629819269970
197.0,877.0,1629819269981
197.0,872.0,1629819269993
197.0,866.0,1629819270005
197.0,862.0,1629819270013
197.0,859.0,1629819270021
197.0,854.0,1629819270029
197.0,850.0,1629819270037
197.0,847.0,1629819270045
197.0,843.0,1629819270055
197.0,839.0,1629819270065
197.0,835.0,1629819270076
197.0,830.0,1629819270086
197.0,825.0,1629819270096
197.0,822.0,1629819270105
197.0,818.0,1629819270114
197.0,931.0,1629819270123
197.0,927.0,1629819270132
197.0,922.0,1629819270143
