allocated_memory_MB,total_memory_MB,milliseconds
108.0,930.0,1629818614964
108.0,928.0,1629818614966
108.0,926.0,1629818614969
108.0,924.0,1629818614973
108.0,922.0,1629818614976
108.0,920.0,1629818614979
108.0,918.0,1629818614981
108.0,916.0,1629818614984
108.0,915.0,1629818614987
108.0,913.0,1629818614990
108.0,911.0,1629818614993
108.0,909.0,1629818614996
108.0,907.0,1629818614998
108.0,905.0,1629818615001
108.0,903.0,1629818615003
108.0,901.0,1629818615006
108.0,899.0,1629818615009
108.0,897.0,1629818615012
108.0,895.0,1629818615015
108.0,893.0,1629818615017
108.0,892.0,1629818615020
108.0,890.0,1629818615023
108.0,888.0,1629818615025
108.0,886.0,1629818615028
108.0,884.0,1629818615031
108.0,882.0,1629818615035
108.0,880.0,1629818615038
108.0,941.0,1629818615043
108.0,939.0,1629818615046
108.0,937.0,1629818615049
108.0,935.0,1629818615052
108.0,934.0,1629818615055
108.0,932.0,1629818615058
108.0,930.0,1629818615061
108.0,928.0,1629818615064
108.0,926.0,1629818615067
108.0,924.0,1629818615070
108.0,922.0,1629818615073
108.0,920.0,1629818615076
108.0,918.0,1629818615078
108.0,916.0,1629818615081
108.0,914.0,1629818615084
108.0,913.0,1629818615087
108.0,911.0,1629818615089
108.0,909.0,1629818615092
108.0,907.0,1629818615095
108.0,905.0,1629818615098
108.0,903.0,1629818615100
108.0,901.0,1629818615103
108.0,899.0,1629818615107
108.0,897.0,1629818615110
108.0,895.0,1629818615112
108.0,893.0,1629818615115
108.0,892.0,1629818615118
108.0,890.0,1629818615121
108.0,888.0,1629818615124
108.0,886.0,1629818615127
108.0,884.0,1629818615130
108.0,882.0,1629818615134
108.0,880.0,1629818615139
108.0,941.0,1629818615144
108.0,939.0,1629818615147
108.0,937.0,1629818615150
108.0,936.0,1629818615153
108.0,934.0,1629818615155
108.0,932.0,1629818615158
108.0,930.0,1629818615161
108.0,928.0,1629818615164
108.0,926.0,1629818615166
108.0,924.0,1629818615169
108.0,922.0,1629818615171
108.0,920.0,1629818615174
108.0,918.0,1629818615177
108.0,917.0,1629818615180
108.0,915.0,1629818615183
108.0,913.0,1629818615185
108.0,911.0,1629818615188
108.0,909.0,1629818615190
108.0,907.0,1629818615193
108.0,905.0,1629818615195
108.0,903.0,1629818615198
108.0,901.0,1629818615200
108.0,900.0,1629818615203
108.0,898.0,1629818615206
108.0,896.0,1629818615210
108.0,894.0,1629818615212
108.0,892.0,1629818615215
108.0,890.0,1629818615217
108.0,888.0,1629818615220
108.0,886.0,1629818615223
108.0,884.0,1629818615225
108.0,883.0,1629818615228
108.0,881.0,1629818615231
108.0,942.0,1629818615236
108.0,940.0,1629818615239
108.0,938.0,1629818615242
108.0,936.0,1629818615245
108.0,934.0,1629818615248
108.0,932.0,1629818615251
108.0,930.0,1629818615255
108.0,929.0,1629818615257
108.0,927.0,1629818615260
108.0,925.0,1629818615263
108.0,923.0,1629818615266
108.0,921.0,1629818615269
108.0,919.0,1629818615271
108.0,917.0,1629818615274
108.0,915.0,1629818615277
108.0,913.0,1629818615280
108.0,912.0,1629818615283
108.0,910.0,1629818615286
108.0,908.0,1629818615288
108.0,906.0,1629818615291
108.0,904.0,1629818615294
108.0,902.0,1629818615297
108.0,900.0,1629818615299
108.0,898.0,1629818615302
108.0,897.0,1629818615305
108.0,895.0,1629818615308
108.0,893.0,1629818615311
108.0,891.0,1629818615314
108.0,889.0,1629818615316
108.0,887.0,1629818615319
108.0,885.0,1629818615321
108.0,883.0,1629818615324
108.0,882.0,1629818615326
108.0,880.0,1629818615329
108.0,941.0,1629818615335
108.0,939.0,1629818615338
108.0,937.0,1629818615341
108.0,935.0,1629818615344
108.0,933.0,1629818615347
108.0,931.0,1629818615350
108.0,930.0,1629818615353
108.0,928.0,1629818615356
108.0,926.0,1629818615358
108.0,924.0,1629818615361
108.0,922.0,1629818615364
108.0,920.0,1629818615367
108.0,918.0,1629818615370
108.0,916.0,1629818615373
108.0,915.0,1629818615376
108.0,913.0,1629818615379
108.0,911.0,1629818615382
108.0,909.0,1629818615386
108.0,907.0,1629818615390
108.0,905.0,1629818615393
108.0,903.0,1629818615396
108.0,901.0,1629818615400
108.0,900.0,1629818615403
108.0,898.0,1629818615407
108.0,896.0,1629818615410
108.0,894.0,1629818615413
108.0,892.0,1629818615416
108.0,890.0,1629818615419
108.0,888.0,1629818615422
108.0,887.0,1629818615425
108.0,885.0,1629818615427
108.0,883.0,1629818615430
108.0,881.0,1629818615434
108.0,879.0,1629818615438
108.0,940.0,1629818615443
108.0,938.0,1629818615447
108.0,937.0,1629818615450
108.0,935.0,1629818615453
108.0,933.0,1629818615455
108.0,931.0,1629818615458
108.0,929.0,1629818615461
108.0,927.0,1629818615464
108.0,925.0,1629818615466
108.0,924.0,1629818615469
108.0,922.0,1629818615471
108.0,920.0,1629818615474
108.0,918.0,1629818615477
108.0,916.0,1629818615480
108.0,914.0,1629818615482
108.0,912.0,1629818615485
108.0,911.0,1629818615488
108.0,909.0,1629818615490
108.0,907.0,1629818615493
108.0,905.0,1629818615495
108.0,903.0,1629818615498
108.0,901.0,1629818615501
108.0,899.0,1629818615504
108.0,898.0,1629818615506
108.0,896.0,1629818615509
108.0,894.0,1629818615511
108.0,892.0,1629818615515
108.0,890.0,1629818615518
108.0,888.0,1629818615521
108.0,886.0,1629818615524
108.0,885.0,1629818615527
108.0,883.0,1629818615530
108.0,881.0,1629818615533
108.0,879.0,1629818615537
108.0,940.0,1629818615540
108.0,938.0,1629818615542
108.0,936.0,1629818615546
108.0,935.0,1629818615550
108.0,933.0,1629818615553
108.0,931.0,1629818615555
108.0,929.0,1629818615558
108.0,927.0,1629818615561
108.0,925.0,1629818615564
108.0,924.0,1629818615567
108.0,922.0,1629818615569
108.0,920.0,1629818615572
108.0,918.0,1629818615575
108.0,916.0,1629818615578
108.0,914.0,1629818615580
108.0,912.0,1629818615583
108.0,911.0,1629818615586
108.0,909.0,1629818615589
108.0,907.0,1629818615591
108.0,905.0,1629818615594
108.0,903.0,1629818615597
108.0,901.0,1629818615600
108.0,900.0,1629818615602
108.0,898.0,1629818615605
108.0,896.0,1629818615608
108.0,894.0,1629818615610
108.0,892.0,1629818615613
108.0,890.0,1629818615616
108.0,889.0,1629818615619
108.0,887.0,1629818615622
108.0,885.0,1629818615624
108.0,883.0,1629818615627
108.0,881.0,1629818615630
108.0,879.0,1629818615633
108.0,941.0,1629818615639
108.0,939.0,1629818615641
108.0,937.0,1629818615645
108.0,935.0,1629818615647
108.0,933.0,1629818615651
108.0,931.0,1629818615653
108.0,930.0,1629818615656
108.0,928.0,1629818615659
108.0,926.0,1629818615662
108.0,924.0,1629818615664
108.0,922.0,1629818615667
108.0,920.0,1629818615670
108.0,919.0,1629818615672
108.0,917.0,1629818615675
108.0,915.0,1629818615678
108.0,913.0,1629818615681
108.0,911.0,1629818615683
108.0,909.0,1629818615686
108.0,908.0,1629818615689
108.0,906.0,1629818615691
108.0,904.0,1629818615694
108.0,902.0,1629818615696
108.0,900.0,1629818615698
108.0,898.0,1629818615701
108.0,897.0,1629818615703
108.0,895.0,1629818615706
108.0,893.0,1629818615709
108.0,891.0,1629818615712
108.0,889.0,1629818615715
108.0,887.0,1629818615717
108.0,886.0,1629818615720
108.0,884.0,1629818615723
108.0,882.0,1629818615725
108.0,880.0,1629818615728
108.0,878.0,1629818615731
108.0,941.0,1629818615735
108.0,939.0,1629818615737
108.0,937.0,1629818615740
108.0,935.0,1629818615743
108.0,933.0,1629818615745
108.0,931.0,1629818615748
108.0,930.0,1629818615752
108.0,928.0,1629818615755
108.0,926.0,1629818615758
108.0,924.0,1629818615761
108.0,922.0,1629818615765
108.0,920.0,1629818615768
108.0,919.0,1629818615770
108.0,917.0,1629818615773
108.0,915.0,1629818615776
108.0,913.0,1629818615778
108.0,911.0,1629818615781
108.0,910.0,1629818615784
108.0,908.0,1629818615787
108.0,906.0,1629818615789
108.0,904.0,1629818615792
108.0,902.0,1629818615795
108.0,901.0,1629818615798
108.0,899.0,1629818615801
108.0,897.0,1629818615803
108.0,895.0,1629818615806
108.0,893.0,1629818615808
108.0,891.0,1629818615811
108.0,890.0,1629818615814
108.0,888.0,1629818615816
108.0,886.0,1629818615819
108.0,884.0,1629818615823
108.0,882.0,1629818615826
108.0,881.0,1629818615829
108.0,879.0,1629818615832
108.0,941.0,1629818615835
108.0,939.0,1629818615838
108.0,937.0,1629818615840
108.0,936.0,1629818615843
108.0,934.0,1629818615846
108.0,932.0,1629818615849
108.0,930.0,1629818615852
108.0,928.0,1629818615856
108.0,927.0,1629818615860
108.0,925.0,1629818615864
108.0,923.0,1629818615868
108.0,921.0,1629818615871
108.0,919.0,1629818615874
108.0,917.0,1629818615878
108.0,916.0,1629818615881
108.0,914.0,1629818615885
