allocated_memory_MB,total_memory_MB,milliseconds
90.0,903.0,1629819131438
90.0,901.0,1629819131441
90.0,899.0,1629819131444
90.0,897.0,1629819131447
90.0,895.0,1629819131450
90.0,893.0,1629819131454
90.0,891.0,1629819131457
90.0,889.0,1629819131461
108.0,940.0,1629819131467
108.0,938.0,1629819131471
108.0,936.0,1629819131475
108.0,934.0,1629819131479
108.0,932.0,1629819131484
108.0,930.0,1629819131488
108.0,928.0,1629819131492
108.0,926.0,1629819131495
108.0,924.0,1629819131499
108.0,922.0,1629819131502
108.0,920.0,1629819131505
108.0,918.0,1629819131508
108.0,916.0,1629819131511
108.0,914.0,1629819131513
108.0,912.0,1629819131516
108.0,910.0,1629819131519
108.0,908.0,1629819131522
108.0,906.0,1629819131525
108.0,904.0,1629819131528
108.0,902.0,1629819131531
108.0,900.0,1629819131533
108.0,898.0,1629819131536
108.0,896.0,1629819131539
108.0,895.0,1629819131542
108.0,893.0,1629819131545
108.0,891.0,1629819131548
108.0,889.0,1629819131551
108.0,887.0,1629819131555
108.0,885.0,1629819131558
108.0,883.0,1629819131563
108.0,881.0,1629819131566
108.0,879.0,1629819131569
108.0,940.0,1629819131573
108.0,938.0,1629819131576
108.0,936.0,1629819131579
108.0,934.0,1629819131581
108.0,932.0,1629819131584
108.0,930.0,1629819131588
108.0,928.0,1629819131591
108.0,926.0,1629819131594
108.0,924.0,1629819131597
108.0,922.0,1629819131599
108.0,920.0,1629819131602
108.0,918.0,1629819131605
108.0,916.0,1629819131608
108.0,914.0,1629819131610
108.0,912.0,1629819131613
108.0,910.0,1629819131616
108.0,909.0,1629819131619
108.0,907.0,1629819131622
108.0,905.0,1629819131624
108.0,903.0,1629819131627
108.0,901.0,1629819131630
108.0,899.0,1629819131633
108.0,897.0,1629819131635
108.0,895.0,1629819131638
108.0,893.0,1629819131641
108.0,891.0,1629819131644
108.0,889.0,1629819131647
108.0,887.0,1629819131651
108.0,885.0,1629819131654
108.0,883.0,1629819131658
108.0,881.0,1629819131661
108.0,879.0,1629819131664
108.0,940.0,1629819131668
108.0,938.0,1629819131671
108.0,936.0,1629819131674
108.0,934.0,1629819131676
108.0,932.0,1629819131679
108.0,931.0,1629819131682
108.0,929.0,1629819131685
108.0,927.0,1629819131688
108.0,925.0,1629819131691
108.0,923.0,1629819131694
108.0,921.0,1629819131696
108.0,919.0,1629819131699
108.0,917.0,1629819131702
108.0,915.0,1629819131705
108.0,913.0,1629819131707
108.0,911.0,1629819131710
108.0,909.0,1629819131713
108.0,907.0,1629819131715
108.0,905.0,1629819131718
108.0,903.0,1629819131721
108.0,901.0,1629819131724
108.0,899.0,1629819131727
108.0,898.0,1629819131729
108.0,896.0,1629819131733
108.0,894.0,1629819131735
108.0,892.0,1629819131738
108.0,890.0,1629819131741
108.0,888.0,1629819131744
108.0,886.0,1629819131747
108.0,884.0,1629819131750
108.0,882.0,1629819131754
108.0,880.0,1629819131758
108.0,941.0,1629819131762
108.0,939.0,1629819131765
108.0,937.0,1629819131768
108.0,935.0,1629819131771
108.0,933.0,1629819131774
108.0,931.0,1629819131777
108.0,930.0,1629819131779
108.0,928.0,1629819131782
108.0,926.0,1629819131785
108.0,924.0,1629819131788
108.0,922.0,1629819131791
108.0,920.0,1629819131795
108.0,918.0,1629819131797
108.0,916.0,1629819131800
108.0,914.0,1629819131803
108.0,912.0,1629819131806
108.0,910.0,1629819131809
108.0,908.0,1629819131811
108.0,906.0,1629819131814
108.0,904.0,1629819131817
108.0,902.0,1629819131819
108.0,901.0,1629819131822
108.0,899.0,1629819131825
108.0,897.0,1629819131827
108.0,895.0,1629819131830
108.0,893.0,1629819131833
108.0,891.0,1629819131836
108.0,889.0,1629819131838
108.0,887.0,1629819131841
108.0,885.0,1629819131844
108.0,883.0,1629819131846
108.0,881.0,1629819131850
108.0,879.0,1629819131854
108.0,940.0,1629819131860
108.0,939.0,1629819131863
108.0,937.0,1629819131866
108.0,935.0,1629819131869
108.0,933.0,1629819131872
108.0,931.0,1629819131875
108.0,929.0,1629819131878
108.0,927.0,1629819131880
108.0,925.0,1629819131883
108.0,923.0,1629819131886
108.0,921.0,1629819131889
108.0,919.0,1629819131892
108.0,917.0,1629819131895
